container	id	weight	maxWeight	totalWeight	length	width	height	itemTransported
Reefer20Container	14036	2905	27420	11999.56	5.535	2.284	2.224	Steak
HC40Container	14037	4010	28490	11645.988	12.032	2.35	2.7	Bed
DV20Container	14038	2370	28230	15061.675	5.9	2.35	2.395	TV
HardTop20Container	14039	2590	27780	12619.899	5.886	2.342	2.375	Desk
Tank20Container	14040	3385	32580	7373.326	6.058	2.438	2.591	Apple juice
Reefer20Container	14041	2905	27420	24890.678	5.535	2.284	2.224	Ice Cream
Tank20Container	14042	3385	32580	32543.413	6.058	2.438	2.591	Oil
Tank20Container	14043	3385	32580	15018.559	6.058	2.438	2.591	Milk
Reefer20Container	14044	2905	27420	6201.755	5.535	2.284	2.224	Ice Cream
Reefer20Container	14045	2905	27420	20987.475	5.535	2.284	2.224	Steak
HC40Container	14046	4010	28490	25932.704	12.032	2.35	2.7	Bed
Reefer20Container	14047	2905	27420	22710.467	5.535	2.284	2.224	Steak
HardTop20Container	14048	2590	27780	20355.968	5.886	2.342	2.375	Bicycle
DV20Container	14049	2370	28230	3171.469	5.9	2.35	2.395	Shampoo
Tank20Container	14050	3385	32580	11428.492	6.058	2.438	2.591	Milk
HardTop20Container	14051	2590	27780	27383.691	5.886	2.342	2.375	Painting
DV20Container	14052	2370	28230	18749.53	5.9	2.35	2.395	Cleaning agent
Reefer20Container	14053	2905	27420	5542.371	5.535	2.284	2.224	Steak
HC40Container	14054	4010	28490	24793.26	12.032	2.35	2.7	Bed
Reefer20Container	14055	2905	27420	5577.975	5.535	2.284	2.224	Fries
Reefer20Container	14056	2905	27420	19492.419	5.535	2.284	2.224	Steak
Reefer20Container	14057	2905	27420	23465.227	5.535	2.284	2.224	Ice Cream
Tank20Container	14058	3385	32580	11500.402	6.058	2.438	2.591	Milk
HC40Container	14059	4010	28490	17575.09	12.032	2.35	2.7	Bed
HC40Container	14060	4010	28490	19335.813	12.032	2.35	2.7	Bed
HC40Container	14061	4010	28490	25022.82	12.032	2.35	2.7	Lamp
Tank20Container	14062	3385	32580	9443.684	6.058	2.438	2.591	Milk
DV20Container	14063	2370	28230	8453.135	5.9	2.35	2.395	TV
Tank20Container	14064	3385	32580	28840.458	6.058	2.438	2.591	Water
DV20Container	14065	2370	28230	9335.199	5.9	2.35	2.395	Cleaning agent
Reefer20Container	14066	2905	27420	15460.963	5.535	2.284	2.224	Fries
HC40Container	14067	4010	28490	26844.701	12.032	2.35	2.7	Bed
Reefer20Container	14068	2905	27420	5565.049	5.535	2.284	2.224	Pizza
DV20Container	14069	2370	28230	2623.301	5.9	2.35	2.395	Shampoo
DV20Container	14070	2370	28230	7528.299	5.9	2.35	2.395	TV
Tank20Container	14071	3385	32580	31461.798	6.058	2.438	2.591	Apple juice
HardTop20Container	14072	2590	27780	8883.325	5.886	2.342	2.375	Painting
HC40Container	14073	4010	28490	18664.355	12.032	2.35	2.7	Flower pot
Reefer20Container	14074	2905	27420	18030.115	5.535	2.284	2.224	Steak
Tank20Container	14075	3385	32580	18018.464	6.058	2.438	2.591	Apple juice
HC40Container	14076	4010	28490	24747.023	12.032	2.35	2.7	Bed
DV20Container	14077	2370	28230	16531.616	5.9	2.35	2.395	Cleaning agent
HardTop20Container	14078	2590	27780	4965.879	5.886	2.342	2.375	Painting
Tank20Container	14079	3385	32580	13855.643	6.058	2.438	2.591	Apple juice
HardTop20Container	14080	2590	27780	10158.719	5.886	2.342	2.375	Painting
HC40Container	14081	4010	28490	12131.415	12.032	2.35	2.7	Lamp
DV20Container	14082	2370	28230	26123.549	5.9	2.35	2.395	TV
Tank20Container	14083	3385	32580	30627.323	6.058	2.438	2.591	Apple juice
HC40Container	14084	4010	28490	27008.398	12.032	2.35	2.7	Lamp
Tank20Container	14085	3385	32580	16302.456	6.058	2.438	2.591	Oil
DV20Container	14086	2370	28230	17596.281	5.9	2.35	2.395	Shampoo
HardTop20Container	14087	2590	27780	19493.823	5.886	2.342	2.375	Laptop
Reefer20Container	14088	2905	27420	17863.582	5.535	2.284	2.224	Fries
Reefer20Container	14089	2905	27420	20407.307	5.535	2.284	2.224	Pizza
HC40Container	14090	4010	28490	19323.704	12.032	2.35	2.7	Lamp
HardTop20Container	14091	2590	27780	11645.463	5.886	2.342	2.375	Bicycle
HC40Container	14092	4010	28490	22408.911	12.032	2.35	2.7	Lamp
Reefer20Container	14093	2905	27420	22733.026	5.535	2.284	2.224	Steak
HC40Container	14094	4010	28490	24082.444	12.032	2.35	2.7	Lamp
Reefer20Container	14095	2905	27420	7591.487	5.535	2.284	2.224	Steak
HardTop20Container	14096	2590	27780	4358.212	5.886	2.342	2.375	Laptop
HC40Container	14097	4010	28490	15678.59	12.032	2.35	2.7	Flower pot
Tank20Container	14098	3385	32580	23827.988	6.058	2.438	2.591	Water
DV20Container	14099	2370	28230	19260.812	5.9	2.35	2.395	TV
Reefer20Container	14100	2905	27420	23213.643	5.535	2.284	2.224	Ice Cream
HardTop20Container	14101	2590	27780	26731.557	5.886	2.342	2.375	Painting
HC40Container	14102	4010	28490	8059.251	12.032	2.35	2.7	Jeans
Reefer20Container	14103	2905	27420	25952.608	5.535	2.284	2.224	Ice Cream
HC40Container	14104	4010	28490	15059.46	12.032	2.35	2.7	Flower pot
HC40Container	14105	4010	28490	21115.378	12.032	2.35	2.7	Lamp
DV20Container	14106	2370	28230	20220.731	5.9	2.35	2.395	Headphones
HC40Container	14107	4010	28490	22963.287	12.032	2.35	2.7	Bed
Tank20Container	14108	3385	32580	21661.897	6.058	2.438	2.591	Apple juice
Tank20Container	14109	3385	32580	13638.27	6.058	2.438	2.591	Water
Tank20Container	14110	3385	32580	10419.601	6.058	2.438	2.591	Water
DV20Container	14111	2370	28230	8194.384	5.9	2.35	2.395	Shampoo
Reefer20Container	14112	2905	27420	10699.188	5.535	2.284	2.224	Ice Cream
DV20Container	14113	2370	28230	25934.809	5.9	2.35	2.395	Cleaning agent
DV20Container	14114	2370	28230	3849.866	5.9	2.35	2.395	Cleaning agent
DV20Container	14115	2370	28230	11887.782	5.9	2.35	2.395	TV
Reefer20Container	14116	2905	27420	6892.432	5.535	2.284	2.224	Fries
HardTop20Container	14117	2590	27780	20193.294	5.886	2.342	2.375	Painting
DV20Container	14118	2370	28230	21909.398	5.9	2.35	2.395	Shampoo
Tank20Container	14119	3385	32580	14739.376	6.058	2.438	2.591	Water
HardTop20Container	14120	2590	27780	15256.547	5.886	2.342	2.375	Desk
Tank20Container	14121	3385	32580	27464.868	6.058	2.438	2.591	Apple juice
DV20Container	14122	2370	28230	22689.58	5.9	2.35	2.395	Shampoo
DV20Container	14123	2370	28230	3847.067	5.9	2.35	2.395	Headphones
DV20Container	14124	2370	28230	26585.65	5.9	2.35	2.395	Cleaning agent
HardTop20Container	14125	2590	27780	20808.587	5.886	2.342	2.375	Laptop
DV20Container	14126	2370	28230	5841.442	5.9	2.35	2.395	Shampoo
DV20Container	14127	2370	28230	10553.438	5.9	2.35	2.395	TV
Reefer20Container	14128	2905	27420	18037.654	5.535	2.284	2.224	Ice Cream
HC40Container	14129	4010	28490	11564.975	12.032	2.35	2.7	Lamp
Reefer20Container	14130	2905	27420	10498.446	5.535	2.284	2.224	Fries
HC40Container	14131	4010	28490	6906.626	12.032	2.35	2.7	Bed
HC40Container	14132	4010	28490	21326.637	12.032	2.35	2.7	Flower pot
Reefer20Container	14133	2905	27420	10887.766	5.535	2.284	2.224	Ice Cream
Tank20Container	14134	3385	32580	5378.516	6.058	2.438	2.591	Oil
HardTop20Container	14135	2590	27780	15641.223	5.886	2.342	2.375	Laptop
Reefer20Container	14136	2905	27420	10680.598	5.535	2.284	2.224	Pizza
Tank20Container	14137	3385	32580	17979.813	6.058	2.438	2.591	Apple juice
HC40Container	14138	4010	28490	4985.49	12.032	2.35	2.7	Bed
DV20Container	14139	2370	28230	14960.711	5.9	2.35	2.395	Headphones
HardTop20Container	14140	2590	27780	27568.181	5.886	2.342	2.375	Painting
Tank20Container	14141	3385	32580	8306.734	6.058	2.438	2.591	Oil
DV20Container	14142	2370	28230	12816.283	5.9	2.35	2.395	TV
Reefer20Container	14143	2905	27420	23807.657	5.535	2.284	2.224	Pizza
DV20Container	14144	2370	28230	10106.665	5.9	2.35	2.395	TV
HardTop20Container	14145	2590	27780	6936.549	5.886	2.342	2.375	Desk
Reefer20Container	14146	2905	27420	3587.008	5.535	2.284	2.224	Steak
HC40Container	14147	4010	28490	10824.348	12.032	2.35	2.7	Lamp
DV20Container	14148	2370	28230	11801.735	5.9	2.35	2.395	TV
DV20Container	14149	2370	28230	26317.82	5.9	2.35	2.395	Headphones
HardTop20Container	14150	2590	27780	3318.973	5.886	2.342	2.375	Bicycle
HardTop20Container	14151	2590	27780	7837.696	5.886	2.342	2.375	Laptop
Reefer20Container	14152	2905	27420	9006.087	5.535	2.284	2.224	Steak
Reefer20Container	14153	2905	27420	21146.725	5.535	2.284	2.224	Fries
Reefer20Container	14154	2905	27420	16457.911	5.535	2.284	2.224	Steak
HC40Container	14155	4010	28490	10628.022	12.032	2.35	2.7	Flower pot
HC40Container	14156	4010	28490	26605.647	12.032	2.35	2.7	Bed
HC40Container	14157	4010	28490	21259.694	12.032	2.35	2.7	Lamp
HardTop20Container	14158	2590	27780	19396.232	5.886	2.342	2.375	Painting
DV20Container	14159	2370	28230	20677.182	5.9	2.35	2.395	TV
HardTop20Container	14160	2590	27780	7978.117	5.886	2.342	2.375	Desk
HardTop20Container	14161	2590	27780	16442.608	5.886	2.342	2.375	Desk
Reefer20Container	14162	2905	27420	19205.022	5.535	2.284	2.224	Ice Cream
Tank20Container	14163	3385	32580	4404.039	6.058	2.438	2.591	Apple juice
Tank20Container	14164	3385	32580	17959.57	6.058	2.438	2.591	Water
Reefer20Container	14165	2905	27420	12471.846	5.535	2.284	2.224	Steak
Tank20Container	14166	3385	32580	25051.375	6.058	2.438	2.591	Oil
Tank20Container	14167	3385	32580	10806.626	6.058	2.438	2.591	Apple juice
HardTop20Container	14168	2590	27780	5726.977	5.886	2.342	2.375	Laptop
HardTop20Container	14169	2590	27780	9223.65	5.886	2.342	2.375	Painting
Reefer20Container	14170	2905	27420	26695.018	5.535	2.284	2.224	Pizza
DV20Container	14171	2370	28230	19528.977	5.9	2.35	2.395	TV
HardTop20Container	14172	2590	27780	14705.571	5.886	2.342	2.375	Bicycle
Tank20Container	14173	3385	32580	30360.894	6.058	2.438	2.591	Water
Tank20Container	14174	3385	32580	24363.387	6.058	2.438	2.591	Oil
HardTop20Container	14175	2590	27780	14732.331	5.886	2.342	2.375	Laptop
Tank20Container	14176	3385	32580	16069.555	6.058	2.438	2.591	Water
Reefer20Container	14177	2905	27420	17388.978	5.535	2.284	2.224	Steak
HardTop20Container	14178	2590	27780	7510.667	5.886	2.342	2.375	Painting
DV20Container	14179	2370	28230	9501.164	5.9	2.35	2.395	Cleaning agent
HC40Container	14180	4010	28490	12080.14	12.032	2.35	2.7	Jeans
Tank20Container	14181	3385	32580	25612.321	6.058	2.438	2.591	Milk
Tank20Container	14182	3385	32580	20409.883	6.058	2.438	2.591	Apple juice
HC40Container	14183	4010	28490	14630.528	12.032	2.35	2.7	Bed
HardTop20Container	14184	2590	27780	5222.023	5.886	2.342	2.375	Laptop
DV20Container	14185	2370	28230	18427.792	5.9	2.35	2.395	TV
HardTop20Container	14186	2590	27780	10415.419	5.886	2.342	2.375	Bicycle
HC40Container	14187	4010	28490	22442.263	12.032	2.35	2.7	Flower pot
HC40Container	14188	4010	28490	7609.578	12.032	2.35	2.7	Lamp
Reefer20Container	14189	2905	27420	3352.236	5.535	2.284	2.224	Ice Cream
Reefer20Container	14190	2905	27420	12070.17	5.535	2.284	2.224	Ice Cream
HC40Container	14191	4010	28490	16854.564	12.032	2.35	2.7	Lamp
HC40Container	14192	4010	28490	13838.19	12.032	2.35	2.7	Lamp
DV20Container	14193	2370	28230	14168.921	5.9	2.35	2.395	Cleaning agent
HardTop20Container	14194	2590	27780	9033.372	5.886	2.342	2.375	Painting
Reefer20Container	14195	2905	27420	12433.327	5.535	2.284	2.224	Pizza
Reefer20Container	14196	2905	27420	24660.516	5.535	2.284	2.224	Pizza
Reefer20Container	14197	2905	27420	4333.841	5.535	2.284	2.224	Pizza
DV20Container	14198	2370	28230	26122.564	5.9	2.35	2.395	Headphones
HC40Container	14199	4010	28490	19022.715	12.032	2.35	2.7	Jeans
Reefer20Container	14200	2905	27420	8685.328	5.535	2.284	2.224	Fries
Tank20Container	14201	3385	32580	3580.122	6.058	2.438	2.591	Water
DV20Container	14202	2370	28230	16457.926	5.9	2.35	2.395	Headphones
HC40Container	14203	4010	28490	13729.063	12.032	2.35	2.7	Jeans
DV20Container	14204	2370	28230	4004.982	5.9	2.35	2.395	Shampoo
HC40Container	14205	4010	28490	16854.917	12.032	2.35	2.7	Lamp
HardTop20Container	14206	2590	27780	7436.107	5.886	2.342	2.375	Desk
DV20Container	14207	2370	28230	8714.515	5.9	2.35	2.395	TV
DV20Container	14208	2370	28230	2608.72	5.9	2.35	2.395	TV
HC40Container	14209	4010	28490	5812.045	12.032	2.35	2.7	Jeans
HC40Container	14210	4010	28490	11120.797	12.032	2.35	2.7	Jeans
Reefer20Container	14211	2905	27420	14435.136	5.535	2.284	2.224	Ice Cream
DV20Container	14212	2370	28230	3434.335	5.9	2.35	2.395	Cleaning agent
Reefer20Container	14213	2905	27420	4651.798	5.535	2.284	2.224	Steak
DV20Container	14214	2370	28230	27075.035	5.9	2.35	2.395	TV
HC40Container	14215	4010	28490	13462.39	12.032	2.35	2.7	Flower pot
Reefer20Container	14216	2905	27420	7725.371	5.535	2.284	2.224	Steak
HC40Container	14217	4010	28490	6542.893	12.032	2.35	2.7	Jeans
HardTop20Container	14218	2590	27780	13471.666	5.886	2.342	2.375	Laptop
HC40Container	14219	4010	28490	24271.393	12.032	2.35	2.7	Jeans
HC40Container	14220	4010	28490	10796.829	12.032	2.35	2.7	Bed
Tank20Container	14221	3385	32580	12016.501	6.058	2.438	2.591	Milk
HC40Container	14222	4010	28490	18167.621	12.032	2.35	2.7	Lamp
HardTop20Container	14223	2590	27780	7823.798	5.886	2.342	2.375	Desk
HC40Container	14224	4010	28490	7276.628	12.032	2.35	2.7	Bed
HC40Container	14225	4010	28490	9876.497	12.032	2.35	2.7	Bed
HardTop20Container	14226	2590	27780	7638.119	5.886	2.342	2.375	Painting
DV20Container	14227	2370	28230	13891.459	5.9	2.35	2.395	TV
DV20Container	14228	2370	28230	4640.235	5.9	2.35	2.395	Cleaning agent
Reefer20Container	14229	2905	27420	18343.513	5.535	2.284	2.224	Pizza
Reefer20Container	14230	2905	27420	8290.382	5.535	2.284	2.224	Pizza
HC40Container	14231	4010	28490	22334.674	12.032	2.35	2.7	Jeans
Reefer20Container	14232	2905	27420	20854.185	5.535	2.284	2.224	Ice Cream
HC40Container	14233	4010	28490	17517.632	12.032	2.35	2.7	Lamp
HC40Container	14234	4010	28490	6655.522	12.032	2.35	2.7	Bed
HardTop20Container	14235	2590	27780	12970.696	5.886	2.342	2.375	Painting
HardTop20Container	14236	2590	27780	22851.738	5.886	2.342	2.375	Bicycle
Tank20Container	14237	3385	32580	8937.761	6.058	2.438	2.591	Oil
Tank20Container	14238	3385	32580	25604.587	6.058	2.438	2.591	Milk
Tank20Container	14239	3385	32580	18277.857	6.058	2.438	2.591	Water
DV20Container	14240	2370	28230	4961.515	5.9	2.35	2.395	Headphones
HardTop20Container	14241	2590	27780	16979.57	5.886	2.342	2.375	Desk
DV20Container	14242	2370	28230	28138.87	5.9	2.35	2.395	TV
HC40Container	14243	4010	28490	18612.937	12.032	2.35	2.7	Jeans
Reefer20Container	14244	2905	27420	12959.672	5.535	2.284	2.224	Pizza
DV20Container	14245	2370	28230	24180.017	5.9	2.35	2.395	Headphones
HC40Container	14246	4010	28490	8016.946	12.032	2.35	2.7	Jeans
HC40Container	14247	4010	28490	11577.598	12.032	2.35	2.7	Jeans
HardTop20Container	14248	2590	27780	9687.62	5.886	2.342	2.375	Desk
DV20Container	14249	2370	28230	15602.547	5.9	2.35	2.395	Headphones
Reefer20Container	14250	2905	27420	25654.503	5.535	2.284	2.224	Ice Cream
DV20Container	14251	2370	28230	4300.489	5.9	2.35	2.395	Headphones
DV20Container	14252	2370	28230	2514.616	5.9	2.35	2.395	TV
HardTop20Container	14253	2590	27780	27501.378	5.886	2.342	2.375	Painting
Tank20Container	14254	3385	32580	7889.181	6.058	2.438	2.591	Oil
HC40Container	14255	4010	28490	27263.109	12.032	2.35	2.7	Flower pot
Tank20Container	14256	3385	32580	20799.463	6.058	2.438	2.591	Apple juice
Tank20Container	14257	3385	32580	26851.222	6.058	2.438	2.591	Water
Reefer20Container	14258	2905	27420	26353.624	5.535	2.284	2.224	Fries
Tank20Container	14259	3385	32580	3457.443	6.058	2.438	2.591	Water
DV20Container	14260	2370	28230	20492.3	5.9	2.35	2.395	Shampoo
Reefer20Container	14261	2905	27420	22890.424	5.535	2.284	2.224	Steak
Reefer20Container	14262	2905	27420	12753.859	5.535	2.284	2.224	Ice Cream
Tank20Container	14263	3385	32580	18976.329	6.058	2.438	2.591	Apple juice
DV20Container	14264	2370	28230	10065.42	5.9	2.35	2.395	Shampoo
HC40Container	14265	4010	28490	24146.868	12.032	2.35	2.7	Flower pot
HC40Container	14266	4010	28490	5535.145	12.032	2.35	2.7	Lamp
DV20Container	14267	2370	28230	25098.937	5.9	2.35	2.395	Headphones
Reefer20Container	14268	2905	27420	22083.696	5.535	2.284	2.224	Steak
Reefer20Container	14269	2905	27420	3669.074	5.535	2.284	2.224	Pizza
Reefer20Container	14270	2905	27420	17466.993	5.535	2.284	2.224	Ice Cream
Tank20Container	14271	3385	32580	17228.938	6.058	2.438	2.591	Milk
HC40Container	14272	4010	28490	16785.454	12.032	2.35	2.7	Bed
Reefer20Container	14273	2905	27420	25878.785	5.535	2.284	2.224	Steak
HC40Container	14274	4010	28490	23253.817	12.032	2.35	2.7	Lamp
HardTop20Container	14275	2590	27780	12392.412	5.886	2.342	2.375	Bicycle
Tank20Container	14276	3385	32580	10752.23	6.058	2.438	2.591	Milk
Tank20Container	14277	3385	32580	12959.153	6.058	2.438	2.591	Water
HardTop20Container	14278	2590	27780	4492.477	5.886	2.342	2.375	Bicycle
DV20Container	14279	2370	28230	16007.759	5.9	2.35	2.395	Headphones
HardTop20Container	14280	2590	27780	21599.936	5.886	2.342	2.375	Laptop
HC40Container	14281	4010	28490	10385.83	12.032	2.35	2.7	Bed
Reefer20Container	14282	2905	27420	11426.336	5.535	2.284	2.224	Pizza
DV20Container	14283	2370	28230	9350.605	5.9	2.35	2.395	Shampoo
Tank20Container	14284	3385	32580	5933.974	6.058	2.438	2.591	Water
HardTop20Container	14285	2590	27780	4473.117	5.886	2.342	2.375	Laptop
HC40Container	14286	4010	28490	27404.583	12.032	2.35	2.7	Jeans
DV20Container	14287	2370	28230	13105.781	5.9	2.35	2.395	TV
HardTop20Container	14288	2590	27780	9690.827	5.886	2.342	2.375	Bicycle
Tank20Container	14289	3385	32580	24679.591	6.058	2.438	2.591	Water
Tank20Container	14290	3385	32580	11663.48	6.058	2.438	2.591	Milk
Tank20Container	14291	3385	32580	29327.666	6.058	2.438	2.591	Oil
DV20Container	14292	2370	28230	23426.376	5.9	2.35	2.395	Cleaning agent
DV20Container	14293	2370	28230	2432.947	5.9	2.35	2.395	Shampoo
HardTop20Container	14294	2590	27780	23947.256	5.886	2.342	2.375	Desk
DV20Container	14295	2370	28230	24262.43	5.9	2.35	2.395	Headphones
HardTop20Container	14296	2590	27780	11465.997	5.886	2.342	2.375	Bicycle
Reefer20Container	14297	2905	27420	12538.647	5.535	2.284	2.224	Fries
HardTop20Container	14298	2590	27780	25027.133	5.886	2.342	2.375	Painting
DV20Container	14299	2370	28230	14693.526	5.9	2.35	2.395	TV
HC40Container	14300	4010	28490	10181.336	12.032	2.35	2.7	Lamp
Reefer20Container	14301	2905	27420	24446.834	5.535	2.284	2.224	Fries
HardTop20Container	14302	2590	27780	18961.035	5.886	2.342	2.375	Painting
DV20Container	14303	2370	28230	2639.211	5.9	2.35	2.395	Headphones
Reefer20Container	14304	2905	27420	3459.649	5.535	2.284	2.224	Ice Cream
HC40Container	14305	4010	28490	4944.444	12.032	2.35	2.7	Bed
HardTop20Container	14306	2590	27780	2804.586	5.886	2.342	2.375	Desk
DV20Container	14307	2370	28230	7781.975	5.9	2.35	2.395	Cleaning agent
DV20Container	14308	2370	28230	15709.007	5.9	2.35	2.395	Headphones
Tank20Container	14309	3385	32580	15918.699	6.058	2.438	2.591	Apple juice
HardTop20Container	14310	2590	27780	3233.936	5.886	2.342	2.375	Desk
Tank20Container	14311	3385	32580	28291.295	6.058	2.438	2.591	Water
HC40Container	14312	4010	28490	26218.189	12.032	2.35	2.7	Lamp
HardTop20Container	14313	2590	27780	15994.576	5.886	2.342	2.375	Painting
HC40Container	14314	4010	28490	26702.136	12.032	2.35	2.7	Bed
Tank20Container	14315	3385	32580	20141.466	6.058	2.438	2.591	Apple juice
HC40Container	14316	4010	28490	19453.778	12.032	2.35	2.7	Jeans
HardTop20Container	14317	2590	27780	2802.086	5.886	2.342	2.375	Painting
Tank20Container	14318	3385	32580	17906.582	6.058	2.438	2.591	Oil
HC40Container	14319	4010	28490	21362.389	12.032	2.35	2.7	Jeans
HC40Container	14320	4010	28490	11519.937	12.032	2.35	2.7	Flower pot
Tank20Container	14321	3385	32580	18263.324	6.058	2.438	2.591	Apple juice
HC40Container	14322	4010	28490	15139.997	12.032	2.35	2.7	Lamp
HardTop20Container	14323	2590	27780	20626.538	5.886	2.342	2.375	Laptop
Reefer20Container	14324	2905	27420	11628.377	5.535	2.284	2.224	Fries
DV20Container	14325	2370	28230	22355.865	5.9	2.35	2.395	Shampoo
Reefer20Container	14326	2905	27420	10536.052	5.535	2.284	2.224	Ice Cream
DV20Container	14327	2370	28230	4908.064	5.9	2.35	2.395	Shampoo
HardTop20Container	14328	2590	27780	13600.783	5.886	2.342	2.375	Bicycle
Reefer20Container	14329	2905	27420	9882.102	5.535	2.284	2.224	Pizza
DV20Container	14330	2370	28230	13546.877	5.9	2.35	2.395	TV
Reefer20Container	14331	2905	27420	20221.906	5.535	2.284	2.224	Pizza
Reefer20Container	14332	2905	27420	4392.687	5.535	2.284	2.224	Fries
Reefer20Container	14333	2905	27420	11814.264	5.535	2.284	2.224	Fries
HC40Container	14334	4010	28490	15822.63	12.032	2.35	2.7	Lamp
HardTop20Container	14335	2590	27780	21769.26	5.886	2.342	2.375	Painting
HardTop20Container	14336	2590	27780	21007.295	5.886	2.342	2.375	Bicycle
Tank20Container	14337	3385	32580	6744.25	6.058	2.438	2.591	Water
HC40Container	14338	4010	28490	9547.504	12.032	2.35	2.7	Jeans
Tank20Container	14339	3385	32580	30254.58	6.058	2.438	2.591	Water
HardTop20Container	14340	2590	27780	21695.992	5.886	2.342	2.375	Desk
